GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
1000000US421010003001045,421010003001045,"Block 1045, Block Group 1, Census Tract 3, Philadelphia County, Pennsylvania",1,0,1,0,0,0,0,0
1000000US421010003001046,421010003001046,"Block 1046, Block Group 1, Census Tract 3, Philadelphia County, Pennsylvania",1,0,1,0,0,0,0,0
1000000US421010003002000,421010003002000,"Block 2000, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002001,421010003002001,"Block 2001, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002002,421010003002002,"Block 2002, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002003,421010003002003,"Block 2003, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002004,421010003002004,"Block 2004, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002005,421010003002005,"Block 2005, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",481,292,54,0,108,1,6,20
1000000US421010003002006,421010003002006,"Block 2006, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002007,421010003002007,"Block 2007, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",307,163,109,1,17,0,1,16
1000000US421010003002008,421010003002008,"Block 2008, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002009,421010003002009,"Block 2009, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",188,160,10,0,13,0,1,4
1000000US421010003002010,421010003002010,"Block 2010, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002011,421010003002011,"Block 2011, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",126,99,21,0,6,0,0,0
1000000US421010003002012,421010003002012,"Block 2012, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002013,421010003002013,"Block 2013, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002014,421010003002014,"Block 2014, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010003002015,421010003002015,"Block 2015, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",137,125,8,0,3,0,1,0
1000000US421010003002016,421010003002016,"Block 2016, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",142,116,8,0,13,0,4,1
1000000US421010003002017,421010003002017,"Block 2017, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",127,102,9,0,8,0,1,7
1000000US421010003002018,421010003002018,"Block 2018, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",165,139,9,0,13,0,2,2
1000000US421010003002019,421010003002019,"Block 2019, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",39,37,1,0,1,0,0,0
1000000US421010003002020,421010003002020,"Block 2020, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",50,50,0,0,0,0,0,0
1000000US421010003002021,421010003002021,"Block 2021, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",75,66,5,0,2,0,0,2
1000000US421010003002022,421010003002022,"Block 2022, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",90,80,0,0,9,0,0,1
1000000US421010003002023,421010003002023,"Block 2023, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",97,76,6,0,10,0,1,4
1000000US421010003002024,421010003002024,"Block 2024, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",87,72,3,0,7,0,1,4
1000000US421010003002025,421010003002025,"Block 2025, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",96,81,5,0,9,0,1,0
1000000US421010003002026,421010003002026,"Block 2026, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",83,75,3,0,2,0,2,1
1000000US421010003002027,421010003002027,"Block 2027, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",101,77,7,0,13,0,2,2
1000000US421010003002028,421010003002028,"Block 2028, Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania",85,59,6,0,14,0,0,6
1000000US421010004011000,421010004011000,"Block 1000, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",72,42,25,2,3,0,0,0
1000000US421010004011001,421010004011001,"Block 1001, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011002,421010004011002,"Block 1002, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",238,185,12,0,33,0,3,5
1000000US421010004011003,421010004011003,"Block 1003, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011004,421010004011004,"Block 1004, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",5,2,3,0,0,0,0,0
1000000US421010004011005,421010004011005,"Block 1005, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011006,421010004011006,"Block 1006, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011007,421010004011007,"Block 1007, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011008,421010004011008,"Block 1008, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011009,421010004011009,"Block 1009, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011010,421010004011010,"Block 1010, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011011,421010004011011,"Block 1011, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011012,421010004011012,"Block 1012, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011013,421010004011013,"Block 1013, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011014,421010004011014,"Block 1014, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011015,421010004011015,"Block 1015, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011016,421010004011016,"Block 1016, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011017,421010004011017,"Block 1017, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011018,421010004011018,"Block 1018, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",370,258,19,2,78,0,3,10
1000000US421010004011019,421010004011019,"Block 1019, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011020,421010004011020,"Block 1020, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",371,106,124,4,122,0,3,12
1000000US421010004011021,421010004011021,"Block 1021, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",2,0,2,0,0,0,0,0
1000000US421010004011022,421010004011022,"Block 1022, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011023,421010004011023,"Block 1023, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011024,421010004011024,"Block 1024, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011025,421010004011025,"Block 1025, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",1,0,1,0,0,0,0,0
1000000US421010004011026,421010004011026,"Block 1026, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",218,94,56,1,56,0,2,9
1000000US421010004011027,421010004011027,"Block 1027, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004011028,421010004011028,"Block 1028, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",549,300,53,0,170,0,4,22
1000000US421010004011029,421010004011029,"Block 1029, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",29,18,7,0,2,0,0,2
1000000US421010004011030,421010004011030,"Block 1030, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",270,117,80,2,56,0,5,10
1000000US421010004011031,421010004011031,"Block 1031, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004021000,421010004021000,"Block 1000, Block Group 1, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004021001,421010004021001,"Block 1001, Block Group 1, Census Tract 4.02, Philadelphia County, Pennsylvania",610,551,32,0,18,0,4,5
1000000US421010004021002,421010004021002,"Block 1002, Block Group 1, Census Tract 4.02, Philadelphia County, Pennsylvania",479,430,23,0,17,0,7,2
1000000US421010004021003,421010004021003,"Block 1003, Block Group 1, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004021004,421010004021004,"Block 1004, Block Group 1, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022000,421010004022000,"Block 2000, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022001,421010004022001,"Block 2001, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022002,421010004022002,"Block 2002, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022003,421010004022003,"Block 2003, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",2,2,0,0,0,0,0,0
1000000US421010004022004,421010004022004,"Block 2004, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",274,221,12,0,37,0,0,4
1000000US421010004022005,421010004022005,"Block 2005, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022006,421010004022006,"Block 2006, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022007,421010004022007,"Block 2007, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",763,523,39,2,174,1,8,16
1000000US421010004022008,421010004022008,"Block 2008, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022009,421010004022009,"Block 2009, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022010,421010004022010,"Block 2010, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",43,8,34,0,0,0,1,0
1000000US421010004022011,421010004022011,"Block 2011, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022012,421010004022012,"Block 2012, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022013,421010004022013,"Block 2013, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022014,421010004022014,"Block 2014, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022015,421010004022015,"Block 2015, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022016,421010004022016,"Block 2016, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022017,421010004022017,"Block 2017, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022018,421010004022018,"Block 2018, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022019,421010004022019,"Block 2019, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022020,421010004022020,"Block 2020, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",136,79,10,1,35,3,4,4
1000000US421010004022021,421010004022021,"Block 2021, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",580,534,21,0,22,0,1,2
1000000US421010004022022,421010004022022,"Block 2022, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",105,65,2,1,31,0,1,5
1000000US421010004022023,421010004022023,"Block 2023, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",67,50,2,0,13,0,0,2
1000000US421010004022024,421010004022024,"Block 2024, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022025,421010004022025,"Block 2025, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",46,40,0,0,6,0,0,0
1000000US421010004022026,421010004022026,"Block 2026, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010004022027,421010004022027,"Block 2027, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",3,1,1,0,0,0,0,1
1000000US421010004022028,421010004022028,"Block 2028, Block Group 2, Census Tract 4.02, Philadelphia County, Pennsylvania",34,30,0,0,3,0,0,1
1000000US421010005001000,421010005001000,"Block 1000, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",1053,321,657,8,19,0,27,21
1000000US421010005001001,421010005001001,"Block 1001, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",173,117,11,0,37,0,0,8
1000000US421010005001002,421010005001002,"Block 1002, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",67,7,0,1,59,0,0,0
1000000US421010005001003,421010005001003,"Block 1003, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",42,6,0,0,36,0,0,0
1000000US421010005001004,421010005001004,"Block 1004, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",188,89,11,0,72,0,5,11
1000000US421010005001005,421010005001005,"Block 1005, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001006,421010005001006,"Block 1006, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",90,69,3,0,11,0,3,4
1000000US421010005001007,421010005001007,"Block 1007, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",112,19,84,0,2,0,7,0
1000000US421010005001008,421010005001008,"Block 1008, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001009,421010005001009,"Block 1009, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001010,421010005001010,"Block 1010, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",47,11,35,0,0,0,0,1
1000000US421010005001011,421010005001011,"Block 1011, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001012,421010005001012,"Block 1012, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",1,0,1,0,0,0,0,0
1000000US421010005001013,421010005001013,"Block 1013, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001014,421010005001014,"Block 1014, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",1,0,1,0,0,0,0,0
1000000US421010005001015,421010005001015,"Block 1015, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001016,421010005001016,"Block 1016, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",315,182,48,2,57,0,14,12
1000000US421010005001017,421010005001017,"Block 1017, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",3,2,1,0,0,0,0,0
1000000US421010005001018,421010005001018,"Block 1018, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",49,11,37,0,1,0,0,0
1000000US421010005001019,421010005001019,"Block 1019, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",2,1,1,0,0,0,0,0
1000000US421010005001020,421010005001020,"Block 1020, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001021,421010005001021,"Block 1021, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",6,2,3,0,0,0,0,1
1000000US421010005001022,421010005001022,"Block 1022, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001023,421010005001023,"Block 1023, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",15,0,0,0,13,2,0,0
1000000US421010005001024,421010005001024,"Block 1024, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",8,8,0,0,0,0,0,0
1000000US421010005001025,421010005001025,"Block 1025, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001026,421010005001026,"Block 1026, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001027,421010005001027,"Block 1027, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001028,421010005001028,"Block 1028, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001029,421010005001029,"Block 1029, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",6,3,3,0,0,0,0,0
1000000US421010005001030,421010005001030,"Block 1030, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",1,0,1,0,0,0,0,0
1000000US421010005001031,421010005001031,"Block 1031, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",131,94,2,1,33,0,0,1
1000000US421010005001032,421010005001032,"Block 1032, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001033,421010005001033,"Block 1033, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010005001034,421010005001034,"Block 1034, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",17,16,0,0,1,0,0,0
1000000US421010005001035,421010005001035,"Block 1035, Block Group 1, Census Tract 5, Philadelphia County, Pennsylvania",2,1,0,0,0,0,0,1
1000000US421010006001000,421010006001000,"Block 1000, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",21,18,2,0,0,0,0,1
1000000US421010006001001,421010006001001,"Block 1001, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",516,369,26,0,97,0,12,12
